file,line,type,commit,author,date,time,timezone,datetime,depth,length
src/routes/+layout.svelte,50,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,6
src/routes/+layout.svelte,51,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,52,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,6
src/routes/+layout.svelte,53,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,54,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,5
src/routes/+layout.svelte,55,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,56,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,5
src/routes/+layout.svelte,57,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,5
src/routes/+layout.svelte,58,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,16
src/routes/+layout.svelte,59,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,60,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,61,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,2
src/routes/+layout.svelte,62,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,39
src/routes/+layout.svelte,63,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,12
src/routes/+layout.svelte,64,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,17
src/routes/+layout.svelte,65,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,25
src/routes/+layout.svelte,66,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,38
src/routes/+layout.svelte,67,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,17
src/routes/+layout.svelte,68,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,0
src/routes/+layout.svelte,69,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,70,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,71,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,5
src/routes/+layout.svelte,72,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,5
src/routes/+layout.svelte,73,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,17
src/routes/+layout.svelte,74,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,20
src/routes/+layout.svelte,75,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,13
src/routes/+layout.svelte,76,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,17
src/routes/+layout.svelte,77,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,13
src/routes/+layout.svelte,78,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,18
src/routes/+layout.svelte,79,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,80,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,81,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,12
src/routes/+layout.svelte,82,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,19
src/routes/+layout.svelte,83,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,25
src/routes/+layout.svelte,84,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,38
src/routes/+layout.svelte,85,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,18
src/routes/+layout.svelte,86,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,87,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,88,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,89,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,10
src/routes/+layout.svelte,90,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,86
src/routes/+layout.svelte,91,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,69
src/routes/+layout.svelte,92,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,2,18
src/routes/+layout.svelte,93,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/+layout.svelte,94,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,95,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,13
src/routes/+layout.svelte,96,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,17
src/routes/+layout.svelte,97,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,8
src/routes/+layout.svelte,98,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,10
src/routes/+layout.svelte,99,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,13
src/routes/+layout.svelte,100,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,19
src/routes/+layout.svelte,101,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,4,7
src/routes/+layout.svelte,102,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,3,0
src/routes/+layout.svelte,103,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,104,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,105,css,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,106,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,6
src/routes/+layout.svelte,107,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,0,0
src/routes/+layout.svelte,108,svelte,18449dbb,Maria Pardini Osorio,2025-03-13,13:35:28,-04:00,2025-03-13T13:35:28-04:00,1,0
src/routes/resume/+page.svelte,1,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/resume/+page.svelte,2,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,15
src/routes/resume/+page.svelte,3,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/resume/+page.svelte,4,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,11
src/routes/resume/+page.svelte,5,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,22
src/routes/resume/+page.svelte,6,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,12
src/routes/resume/+page.svelte,7,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,13
src/routes/resume/+page.svelte,8,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/resume/+page.svelte,9,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,19
src/routes/resume/+page.svelte,10,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,0
src/routes/resume/+page.svelte,11,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,131
src/routes/resume/+page.svelte,12,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,0
src/routes/resume/+page.svelte,13,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,26
src/routes/resume/+page.svelte,14,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,18
src/routes/resume/+page.svelte,15,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,25
src/routes/resume/+page.svelte,16,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,42
src/routes/resume/+page.svelte,17,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,30
src/routes/resume/+page.svelte,18,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,6,32
src/routes/resume/+page.svelte,19,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,6,18
src/routes/resume/+page.svelte,20,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,8
src/routes/resume/+page.svelte,21,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,25
src/routes/resume/+page.svelte,22,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,49
src/routes/resume/+page.svelte,23,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,92
src/routes/resume/+page.svelte,24,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,3,0
src/routes/resume/+page.svelte,25,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,4,8
src/routes/resume/+page.svelte,26,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,0
src/routes/resume/+page.svelte,27,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,8
src/routes/resume/+page.svelte,28,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,13
src/routes/projects/+page.svelte,1,svelte,17a60959,Maria Pardini Osorio,2025-03-06,10:08:08,-05:00,2025-03-06T10:08:08-05:00,0,6
src/routes/projects/+page.svelte,2,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,23
src/routes/projects/+page.svelte,3,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,1,32
src/routes/projects/+page.svelte,4,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,1,40
src/routes/projects/+page.svelte,5,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,1,40
src/routes/projects/+page.svelte,6,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,7,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,57
src/routes/projects/+page.svelte,8,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,10
src/routes/projects/+page.svelte,9,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,25
src/routes/projects/+page.svelte,10,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,0
src/routes/projects/+page.svelte,11,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,0
src/routes/projects/+page.svelte,12,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,2
src/routes/projects/+page.svelte,13,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,51
src/routes/projects/+page.svelte,14,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,2,11
src/routes/projects/+page.svelte,15,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,2,0
src/routes/projects/+page.svelte,16,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,64
src/routes/projects/+page.svelte,17,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,2,72
src/routes/projects/+page.svelte,18,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,0
src/routes/projects/+page.svelte,19,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,61
src/routes/projects/+page.svelte,20,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,2,43
src/routes/projects/+page.svelte,21,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,4,35
src/routes/projects/+page.svelte,22,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,2,1
src/routes/projects/+page.svelte,23,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,0
src/routes/projects/+page.svelte,24,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,0
src/routes/projects/+page.svelte,25,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,1,13
src/routes/projects/+page.svelte,26,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,1,48
src/routes/projects/+page.svelte,27,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,59
src/routes/projects/+page.svelte,28,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,42
src/routes/projects/+page.svelte,29,js,377ce917,Maria Pardini Osorio,2025-03-20,19:54:07,-04:00,2025-03-20T19:54:07-04:00,0,1
src/routes/projects/+page.svelte,30,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,15
src/routes/projects/+page.svelte,31,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,81
src/routes/projects/+page.svelte,32,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,0
src/routes/projects/+page.svelte,33,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,54
src/routes/projects/+page.svelte,34,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,4,17
src/routes/projects/+page.svelte,35,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,6,35
src/routes/projects/+page.svelte,36,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,4,0
src/routes/projects/+page.svelte,37,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,38,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,4,10
src/routes/projects/+page.svelte,39,js,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,2,1
src/routes/projects/+page.svelte,40,js,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,41,svelte,17a60959,Maria Pardini Osorio,2025-03-06,10:08:08,-05:00,2025-03-06T10:08:08-05:00,0,7
src/routes/projects/+page.svelte,42,svelte,17a60959,Maria Pardini Osorio,2025-03-06,10:08:08,-05:00,2025-03-06T10:08:08-05:00,0,0
src/routes/projects/+page.svelte,43,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/projects/+page.svelte,44,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,11
src/routes/projects/+page.svelte,45,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,24
src/routes/projects/+page.svelte,46,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,12
src/routes/projects/+page.svelte,47,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/projects/+page.svelte,48,svelte,17a60959,Maria Pardini Osorio,2025-03-06,10:08:08,-05:00,2025-03-06T10:08:08-05:00,0,35
src/routes/projects/+page.svelte,49,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,50,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,51,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,59
src/routes/projects/+page.svelte,52,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,0
src/routes/projects/+page.svelte,53,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,37
src/routes/projects/+page.svelte,54,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,3,63
src/routes/projects/+page.svelte,55,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,2,0
src/routes/projects/+page.svelte,56,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/projects/+page.svelte,57,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,0
src/routes/projects/+page.svelte,58,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,20
src/routes/projects/+page.svelte,59,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,2,25
src/routes/projects/+page.svelte,60,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,18
src/routes/projects/+page.svelte,61,svelte,17a60959,Maria Pardini Osorio,2025-03-06,10:08:08,-05:00,2025-03-06T10:08:08-05:00,2,5
src/routes/projects/+page.svelte,62,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,4
src/routes/projects/+page.svelte,63,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/projects/+page.svelte,64,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,5
src/routes/projects/+page.svelte,65,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,20
src/routes/projects/+page.svelte,66,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,10
src/routes/projects/+page.svelte,67,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,68
src/routes/projects/+page.svelte,68,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,13
src/routes/projects/+page.svelte,69,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,2,14
src/routes/projects/+page.svelte,70,css,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,1,0
src/routes/projects/+page.svelte,71,svelte,f53e3543,Maria Pardini Osorio,2025-03-20,19:17:32,-04:00,2025-03-20T19:17:32-04:00,0,6
src/routes/meta/+page.svelte,1,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,15
src/routes/meta/+page.svelte,2,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,0
src/routes/meta/+page.svelte,3,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,11
src/routes/meta/+page.svelte,4,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,1,22
src/routes/meta/+page.svelte,5,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,12
src/routes/meta/+page.svelte,6,svelte,bb29960c,Maria Pardini Osorio,2025-03-20,20:54:02,-04:00,2025-03-20T20:54:02-04:00,0,0
src/routes/meta/+page.svelte,7,svelte,89aa001c,Maria Pardini Osorio,2025-03-20,20:57:01,-04:00,2025-03-20T20:57:01-04:00,0,11
src/routes/meta/+page.svelte,8,svelte,89aa001c,Maria Pardini Osorio,2025-03-20,20:57:01,-04:00,2025-03-20T20:57:01-04:00,0,61
src/routes/contact/+page.svelte,1,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,15
src/routes/contact/+page.svelte,2,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,0
src/routes/contact/+page.svelte,3,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,11
src/routes/contact/+page.svelte,4,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,1,23
src/routes/contact/+page.svelte,5,svelte,a462c6a2,Maria Pardini Osorio,2025-03-06,05:46:45,-05:00,2025-03-06T05:46:45-05:00,0,12
